tick,employed_households(Über Haushalte),BeschäftigteLeute(über Unternehmen),openPositions,durchschnittsgehalt,durchschnittspreis,durchschnittsinventar,gesamtNachfrageLetzterMonat,geplanterMonatlicherKonsum(Haushalte),allUnternehmenMoney,allHaushalteMoney,allMoney
121905.0,993,993,23,1.0336268864619047,1.803866024716182,543.48,134769.5409769804,34658.04013674787,66587.35586856416,133412.6441314355,199999.99999999965
121926.0,993,993,22,1.0306860982616985,1.8050903356768688,542.36,115687.27521829438,34735.3042474171,72911.3880193812,127088.6119806183,199999.99999999948
121947.0,989,989,20,1.026601098457557,1.8052252857891546,519.85,123860.61906663585,34318.00428216871,76330.02097197875,123669.97902802068,199999.99999999942
121968.0,992,992,17,1.02525585112608,1.8064817378819864,525.24,127231.17989691181,34816.49293261578,72383.17150986797,127616.82849013155,199999.99999999953
121989.0,992,992,22,1.0266524719522885,1.8074564913000335,547.51,131455.3276911201,34614.61834469296,68733.90043968211,131266.09956031773,199999.99999999983
122010.0,991,991,30,1.028452688468638,1.8071535634244338,553.83,136601.35791489712,34701.35992475625,69993.46675899845,130006.53324100137,199999.99999999983
122031.0,994,994,27,1.032013679226458,1.8101866353989586,591.46,110414.07822606566,34595.8613422138,67914.25764425198,132085.74235574744,199999.99999999942
122052.0,991,991,26,1.0325953752999946,1.8071506238147057,617.55,108917.3833792451,34637.113074164394,67480.82982483016,132519.17017516945,199999.9999999996
122073.0,987,987,15,1.0283241591199228,1.8052941773724935,618.38,99097.45761391285,34602.1617219528,72712.41295830297,127287.5870416965,199999.99999999948
122094.0,979,979,14,1.025224181459374,1.803551940486896,600.03,120008.44899466002,34603.4001753301,72759.96515414433,127240.03484585513,199999.99999999948
122115.0,987,987,3,1.0274570754138532,1.8020202074212208,610.79,132841.8030900027,34559.728307546335,71252.15270890915,128747.84729109026,199999.99999999942
122136.0,990,990,7,1.0188519129314142,1.8028662886882976,587.71,104003.71663467199,34624.19231723049,77791.41637981245,122208.58362018691,199999.99999999936
122157.0,989,989,10,1.0183270317840278,1.801207733391626,580.68,102805.46557824111,34780.3776619156,70942.69367773441,129057.30632226492,199999.99999999933
122178.0,984,984,16,1.0206591385705217,1.7998067698402997,594.82,106648.89153058773,34428.41985210657,69150.24969199965,130849.75030799971,199999.99999999936
122199.0,984,984,20,1.0234084954795322,1.8009291357351669,612.1,93125.86985622556,34781.12875269139,67058.88706086838,132941.11293913104,199999.99999999942
122220.0,984,984,13,1.0242538876837914,1.800320740330357,614.47,102714.51470253212,34729.22035167476,70938.86928349928,129061.13071650008,199999.99999999936
122241.0,983,983,7,1.0174697359483325,1.7992745218887631,591.7,130123.51464124976,34699.34001535205,76633.26603238765,123366.73396761181,199999.99999999948
122262.0,989,989,7,1.0163841354403567,1.8015398357316696,601.8,92972.58268290383,34720.860299552245,69804.36582232008,130195.6341776792,199999.99999999927
122283.0,988,988,4,1.0114946763430592,1.801739474646435,572.76,123674.84823057103,34696.484985372656,76665.77489575038,123334.22510424916,199999.99999999953
122304.0,984,984,8,1.0091148604655138,1.800837281184616,547.9,138774.32236193214,34825.66014844124,78689.63536375255,121310.36463624693,199999.99999999948
122325.0,988,988,11,1.0078377396897824,1.803248182641579,550.33,153075.4388007657,34779.75286942873,70974.5246745252,129025.47532547417,199999.99999999936
122346.0,996,996,18,1.0062117742676415,1.8057491567557895,550.17,100783.26998008136,34629.93792899413,72805.22941630168,127194.77058369778,199999.99999999948
122367.0,995,995,20,1.0082806583275261,1.8017263632922853,547.18,113930.18635164802,34683.954309042216,72381.54979679754,127618.45020320198,199999.99999999953
122388.0,984,984,25,1.0153992992805505,1.8037428435742728,534.23,126023.34209247191,34465.70254214147,74005.04208862287,125994.95791137664,199999.9999999995
122409.0,986,986,21,1.016532645609979,1.805328981483736,564.57,103978.45556576978,34612.31353147142,67558.2666398447,132441.73336015508,199999.99999999977
122430.0,989,989,14,1.0146058159511921,1.8055515946323388,553.86,124596.13128135331,34477.75372950651,73805.74741994998,126194.25258004958,199999.99999999956
122451.0,984,984,8,1.0120309149744338,1.806163907497741,538.04,134595.4841982911,34602.39469015096,75631.2896636022,124368.71033639755,199999.99999999977
122472.0,987,987,11,1.0151405822672925,1.8084457649595314,564.61,126960.39290308054,34727.7268533369,67546.05361931969,132453.94638068,199999.99999999968
122493.0,996,996,12,1.0161224064720293,1.8093933598837182,596.42,120307.16387842345,34659.87992331493,67148.69375637679,132851.30624362302,199999.99999999983
122514.0,994,994,14,1.0078993579083702,1.8080479074539682,617.52,108670.44405952125,34545.94019210921,69488.93352195094,130511.06647804893,199999.99999999988
122535.0,991,991,13,1.0071408981640237,1.8074381911169162,611.27,123336.07752146298,34586.20745140833,72831.81628995357,127168.18371004633,199999.99999999988
122556.0,992,992,13,1.0060885781673112,1.808039509915876,609.21,96988.17899843561,34417.92039299365,73429.63026397784,126570.36973602197,199999.99999999983
122577.0,989,989,13,0.9977699708470306,1.8064036541335173,597.19,114683.35299140375,34413.29794898376,73492.5066560522,126507.49334394779,200000.0
122598.0,987,987,16,0.9896752175061588,1.8062669859826703,590.52,105519.98152605069,34558.670940489916,74799.08856383804,125200.91143616207,200000.00000000012
122619.0,991,991,10,0.9934833977630373,1.8057356452079114,624.99,135127.01166707618,34323.35205385389,67495.82656466248,132504.17343533726,199999.99999999974
122640.0,988,988,11,1.0015462447068535,1.8044362884240532,599.4,117123.9000577913,34663.94933435723,76560.49883999294,123439.50116000688,199999.99999999983
122661.0,986,986,11,1.003854221122245,1.8016539828156994,615.31,111418.58467003812,34403.77405209747,69682.17987265448,130317.8201273452,199999.99999999968
122682.0,985,985,10,0.9985004659098224,1.8001849975945086,607.46,105862.04266805538,34702.40694046002,71425.68129630148,128574.31870369827,199999.99999999977
122703.0,979,979,8,0.9967685348840096,1.7960832779433233,589.43,92728.68983168375,34623.07921388594,74189.70508146296,125810.29491853667,199999.99999999965
122724.0,978,978,3,0.9951942489753932,1.7922075369574322,555.96,117659.54574907401,34828.38819983557,76939.29461288311,123060.70538711638,199999.99999999948
122745.0,973,973,5,0.9968817524064888,1.791859247061865,534.34,124537.95333255184,34934.33722016509,73936.941790754,126063.05820924549,199999.99999999948
122766.0,978,978,3,0.9964204809498465,1.7906179632227333,516.98,119631.59020074253,34930.74041903407,72432.41614428749,127567.58385571203,199999.99999999953
122787.0,976,976,5,0.9950003962441921,1.7907906617635805,504.08,114883.40751047306,34959.06554730583,72135.96317793803,127864.03682206161,199999.99999999965
122808.0,982,982,3,1.0019123216740657,1.7896287278930822,506.9,118107.25568181212,34928.601077534615,70617.42345145022,129382.57654854965,199999.99999999988
122829.0,985,985,6,0.9949410290115579,1.791294573250822,466.23,119679.06143390742,34927.79105673669,79521.01034935257,120478.98965064721,199999.99999999977
122850.0,995,995,10,0.9910459697282987,1.7932798964667074,477.74,149839.27605676057,35134.766979412074,69328.19687089886,130671.80312910095,199999.99999999983
122871.0,998,998,29,0.9896452917608868,1.7950638623743105,513.34,159563.3666949254,34742.65794782018,68338.97742929815,131661.0225707015,199999.99999999965
122892.0,999,999,43,0.9949599430491218,1.7958641834993723,510.73,131591.24096719566,34624.03235899855,74858.04854174625,125141.95145825327,199999.99999999953
122913.0,996,996,42,1.0034333235237403,1.7960704625298558,506.46,110514.19300207074,34638.50461244101,74426.33115118614,125573.66884881353,199999.99999999965
122934.0,996,996,31,1.005971903603679,1.7946756823542536,501.84,125401.52439794353,34731.51392198756,72889.07242247707,127110.92757752258,199999.99999999965
122955.0,993,993,30,1.0084090708635012,1.7957188035738927,494.49,121083.4795312071,34894.13912179991,74772.97257669433,125227.02742330516,199999.99999999948
122976.0,989,989,33,1.009293640638145,1.7973013352235694,503.87,127445.92303550447,34846.80569995615,69437.13137158894,130562.86862841071,199999.99999999965
122997.0,991,991,31,1.0130382152928357,1.799668819637417,497.51,130784.25557704785,34434.39559522138,73629.62007066896,126370.37992933043,199999.9999999994
123018.0,993,993,28,1.0059304449990538,1.8005529485943028,530.7,120735.04067114444,34784.092881667886,67401.72276720568,132598.27723279377,199999.99999999945
123039.0,994,994,24,1.0087628322353364,1.8008247160574533,547.51,126126.16035332582,34476.23416576786,70860.0712316004,129139.9287683991,199999.9999999995
123060.0,993,993,18,1.0063417661246254,1.8028161066514423,535.27,132385.27706894922,34423.798504562634,75394.63114647333,124605.36885352625,199999.9999999996
123081.0,993,993,19,1.0047999221994182,1.803063826577789,564.75,145740.5523409009,34560.399969785416,66685.16894715042,133314.8310528489,199999.9999999993
123102.0,998,998,22,1.0094607798825905,1.8035492708344467,565.0,141658.48806603375,34733.849593137595,75040.32237482785,124959.6776251714,199999.99999999924
123123.0,994,994,32,1.008322485640063,1.8050238855733485,578.45,117412.71828060577,34764.901074395886,71192.91000320794,128807.08999679153,199999.99999999948
123144.0,995,995,17,1.0111511956443358,1.8051809299261732,598.93,126770.01123176643,34654.9104097586,68440.14386941308,131559.85613058656,199999.99999999965
123165.0,987,987,17,1.0106581262841743,1.8050980607271967,592.0,106919.74684027903,34517.75965571028,74884.25332824045,125115.74667175922,199999.99999999965
123186.0,991,991,17,1.0137607657124634,1.8051743446237245,574.54,134334.09734272538,34536.504290078024,74631.03252708649,125368.9674729133,199999.99999999977
123207.0,992,992,18,1.0128756790469333,1.8063054690753326,550.95,144681.2298823873,34696.27228958153,78189.84288859989,121810.15711139978,199999.99999999965
123228.0,994,994,19,1.014543137534785,1.8074545499225496,556.2,145149.00291571513,34805.8445806652,72522.54299797666,127477.45700202293,199999.9999999996
123249.0,993,993,26,1.015803736488686,1.8100824222673537,547.02,126034.65958097627,34463.78521951273,75208.24901798743,124791.75098201222,199999.99999999965
123270.0,996,996,26,1.025453971651347,1.8121147466048597,553.35,120236.95276799456,34639.24409599719,71168.58193042682,128831.41806957292,199999.99999999974
123291.0,995,995,21,1.0221837558227407,1.8144345740455672,558.23,113488.93840096438,34567.73505405393,72885.6514177842,127114.34858221568,199999.99999999988
123312.0,992,992,19,1.0213611741902995,1.814449057850897,560.26,135609.75457623738,34464.234438147236,72896.92215948507,127103.07784051461,199999.99999999968
123333.0,990,990,21,1.0278232012833086,1.8166812130200147,567.84,98673.38421966333,34470.943921309365,70592.51862651634,129407.48137348353,199999.99999999988
123354.0,991,991,13,1.0304950679266927,1.815073691208867,574.18,114990.28787817436,34516.11805584668,71448.76621988618,128551.23378011356,199999.99999999974
123375.0,980,980,19,1.0329803866642517,1.814096067155758,560.55,114814.61899435244,34489.01332922708,73997.14767645103,126002.8523235489,199999.99999999994
123396.0,987,987,11,1.0317978797967409,1.8156767769702424,567.63,113611.14978648942,34594.71219648815,71485.60543551062,128514.39456448916,199999.99999999977
123417.0,987,987,12,1.0292251376757617,1.8129016719735374,535.2,109501.94604498579,34332.25535000461,78287.3240151206,121712.6759848795,200000.00000000012
123438.0,989,989,11,1.0287716813906187,1.8139212772486986,523.21,109946.98114021713,34477.66274089018,74324.19715014074,125675.80284985938,200000.00000000012
123459.0,992,992,14,1.026728166029279,1.8145130058085899,546.79,128357.15086115636,34657.93547279338,68079.22455760627,131920.7754423937,199999.99999999997
123480.0,992,992,15,1.0275587301727551,1.8154108018126984,559.62,111083.9008739087,34316.51673733099,69058.47512459218,130941.52487540786,200000.00000000006
123501.0,989,989,18,1.0267412798514062,1.814502808669775,576.36,131179.45098989544,34533.41674617142,70760.65344671953,129239.34655328031,199999.99999999983
123522.0,986,986,20,1.0259020750944565,1.8145286992180107,581.44,106945.4545810476,34526.68824745447,71835.63944806797,128164.36055193208,200000.00000000006
123543.0,990,990,20,1.0262447770157643,1.8149855015387555,603.75,117232.76464830074,34713.36903574444,68200.50453771952,131799.49546228035,199999.99999999988
123564.0,985,985,20,1.0264197314879655,1.8174295236828852,563.74,104219.00901185036,34147.178555371,80156.86641593717,119843.13358406276,199999.99999999994
123585.0,989,989,11,1.0202963008705195,1.8175470476946247,564.92,108267.99994572111,34445.32315688229,73723.49113356342,126276.50886643647,199999.99999999988
123606.0,989,989,10,1.018773688664043,1.8142693621118964,527.65,100103.49739868451,34399.79861855127,79176.43950625476,120823.56049374539,200000.00000000015
123627.0,985,985,15,1.018343039721259,1.8130616076833923,527.0,128982.7690360198,34403.171500255216,72647.3815215104,127352.6184784897,200000.00000000012
123648.0,993,993,15,1.0227520458827786,1.8144248985212872,561.97,111616.31939061823,34475.10497645962,66844.12484033735,133155.87515966297,200000.00000000032
123669.0,991,991,17,1.0229715873213816,1.8136690402737343,571.3,112384.13365167347,34207.394316950355,69209.77165479206,130790.22834520797,200000.00000000003
123690.0,991,991,15,1.0237974397928036,1.8133469682900902,554.99,134435.6428514341,34551.60594254886,75154.83266506273,124845.16733493718,199999.9999999999
123711.0,991,991,24,1.0197871008138053,1.813813911214609,531.27,134770.04306258235,34256.683678372036,77685.9116841863,122314.08831581353,199999.99999999983
123732.0,995,995,30,1.0216961380543823,1.8151865835210272,551.35,138936.33945281061,34485.24674272946,69917.92148964823,130082.07851035164,199999.99999999988
123753.0,994,994,32,1.0231735628648406,1.814338020902896,527.54,95566.64731449082,34490.62333576712,76869.7784299438,123130.22157005618,200000.0
123774.0,990,990,20,1.0247053545767795,1.8136467941334546,525.59,125674.68232975402,34396.10980955705,72918.95861154467,127081.04138845496,199999.99999999965
123795.0,985,985,20,1.0226010915413228,1.8131060997209894,542.7,101651.95087379694,34371.473254151606,69760.2067962993,130239.79320370054,199999.99999999983
123816.0,985,985,15,1.0274633899698518,1.8141374492930757,529.89,110152.00184016883,34504.729306761765,75397.12836998692,124602.87163001299,199999.9999999999
123837.0,985,985,11,1.0242446104001997,1.8135637400569085,537.2,116771.99017461204,34568.23974855714,70642.79183166954,129357.20816833073,200000.0000000003
123858.0,990,990,11,1.0217077417533407,1.8151780097858548,525.82,118697.07729418876,34204.85734443259,76159.92258329314,123840.07741670722,200000.00000000035
123879.0,992,992,17,1.019375418612054,1.8154753296591175,553.79,135196.8373430123,34353.65935193971,67990.3712107702,132009.6287892304,200000.00000000058
123900.0,991,991,24,1.020739208882133,1.8174957250529546,557.47,105739.39616832635,34143.44615206213,72938.59552611205,127061.4044738883,200000.00000000035
123921.0,995,995,23,1.0209203559020168,1.8178122093166638,556.85,93778.43776815898,34422.59925654938,72068.01906198623,127931.980938014,200000.00000000023
123942.0,988,988,17,1.0162818743437287,1.8142656322161266,570.83,134088.21343424584,34463.79456715954,70914.79565612468,129085.2043438758,200000.00000000047
123963.0,983,983,18,1.016985820842726,1.813021255730598,568.21,123011.71852472798,34507.168167534845,72036.42518826913,127963.57481173133,200000.00000000047
123984.0,990,990,15,1.0120325123238885,1.8137865416920231,564.05,151770.11691331578,34449.1635359896,74313.748379121,125686.2516208794,200000.0000000004
124005.0,991,991,19,1.0118418223112715,1.8155269336423456,551.62,123182.03564170582,34559.95922497862,75876.34674519332,124123.65325480697,200000.0000000003
124026.0,986,986,30,1.0129768752538064,1.8154071837896621,545.89,123694.91051342287,34265.76239541122,73166.28989253228,126833.71010746797,200000.00000000023
124047.0,989,989,26,1.0134481490224008,1.8165910884193952,559.84,122721.44486736284,34424.98905573893,68754.8825084018,131245.11749159842,200000.00000000023
124068.0,992,992,27,1.00903306591634,1.8162983118306872,578.79,124619.1912187519,34496.29095462333,69995.29698187653,130004.70301812384,200000.00000000035
124089.0,990,990,26,1.0034784541738178,1.816447094005218,595.96,106086.38147209781,34241.09948148317,70081.74001212927,129918.25998787092,200000.00000000017
124110.0,988,988,21,1.0055572155866683,1.8137799964937624,569.01,125753.45788266149,34354.40794335488,78092.7191102235,121907.28088977655,200000.00000000006
124131.0,995,995,17,1.007295205221523,1.8158652394825865,565.75,139638.00500422256,34244.46671108949,75593.92769498158,124406.07230501881,200000.0000000004
124152.0,998,998,21,1.008740386545204,1.81840858479969,591.65,135521.6980042719,34427.77547941086,68354.45381004103,131645.54618995904,200000.00000000006
124173.0,996,996,32,1.0111159097251678,1.8185559924692583,614.76,122017.25509850027,34231.94909752892,71368.63613817321,128631.36386182706,200000.0000000003
124194.0,993,993,32,1.0165509245252122,1.8180851515538379,629.16,133879.8875626311,34409.05135394613,70700.89223558966,129299.10776441067,200000.00000000035
124215.0,991,991,23,1.0140364086378146,1.8182416663144811,619.21,114521.74130101078,34372.93989000529,74615.53470369383,125384.46529630624,200000.00000000006
124236.0,986,986,25,1.0153371109052625,1.8180678598307662,627.32,104757.49690370192,34356.3917116239,72201.73552242687,127798.26447757315,200000.0
124257.0,988,988,17,1.0167379502020752,1.8175333989335427,627.97,99593.87363228094,34219.77861261469,69539.13892044344,130460.86107955642,199999.99999999985
124278.0,985,985,6,1.0175943305993083,1.8169283441940727,607.87,114793.43078339801,34449.1965356455,78332.20517454244,121667.79482545749,199999.99999999994
124299.0,983,983,6,1.0095216664918687,1.8150688773419017,626.98,98416.33629103214,34366.7660297334,68671.32806330675,131328.6719366926,199999.99999999936
124320.0,987,987,5,1.0055281518462733,1.812121427185935,631.16,95489.35226239341,34438.72768822193,71573.62834572684,128426.37165427307,199999.9999999999
124341.0,973,973,6,1.003308757543762,1.8099898705743647,587.78,126143.20569581017,34468.47235715925,80448.87643928338,119551.12356071657,199999.99999999994
124362.0,971,971,4,1.0069591098547435,1.8081731493003415,584.54,122443.35039479788,34364.82139155774,71262.73005545457,128737.26994454526,199999.99999999983
124383.0,975,975,2,1.0123797946644226,1.8093888885747131,581.48,106254.41282669976,34803.44839399589,72327.48973255286,127672.51026744707,199999.99999999994
124404.0,979,979,2,1.0037947445130135,1.808160662100684,540.66,102399.69470433265,34615.31182764656,78883.71326570153,121116.28673429826,199999.9999999998
124425.0,981,981,4,1.0013156421171694,1.806831095987173,553.63,121873.1924164658,34643.6985507392,71070.12868140177,128929.87131859793,199999.9999999997
124446.0,979,979,3,1.0051298743655273,1.8052921923910514,566.22,113756.22909081889,34617.761316168806,70391.37620169413,129608.62379830547,199999.9999999996
124467.0,977,977,1,1.0033419467248654,1.805114440576823,560.53,110353.7483158528,34568.91071585853,72914.70976705299,127085.29023294685,199999.99999999983
124488.0,978,978,3,0.9966215953502982,1.804008530394379,501.88,131409.97795586972,34588.20658306936,82192.0174550156,117807.98254498409,199999.99999999968
124509.0,984,984,4,1.0019572011438311,1.8032833416794292,478.49,109224.33483547896,34737.033052313825,76704.56738014799,123295.43261985181,199999.9999999998
124530.0,988,988,15,1.001791400491819,1.8038527856522086,489.79,141182.29336787865,34626.842195277415,71539.8939930318,128460.10600696802,199999.99999999983
124551.0,990,990,31,1.0089353322579706,1.8052983948801482,532.4,107542.08098098663,34692.98720826721,67495.38345148816,132504.6165485115,199999.99999999965
124572.0,996,996,29,1.0160809863290903,1.8068113848597305,528.23,126315.38460862555,34507.71995615563,73530.69233725665,126469.30766274319,199999.99999999983
124593.0,994,994,22,1.014430258251129,1.8066295542117858,529.23,118030.67420542426,34947.80030428466,72840.1658648194,127159.83413518031,199999.9999999997
124614.0,992,992,24,1.0058548410166075,1.8048687347600125,524.51,104135.97089705845,34660.36776198319,74957.9160432558,125042.08395674385,199999.99999999965
124635.0,983,983,24,1.0045185706562874,1.8038784698021197,520.67,132118.5007330456,34359.97444748471,71990.60126797021,128009.39873202966,199999.99999999988
124656.0,984,984,28,1.0060405075411902,1.8052248160065085,499.22,122820.61617589247,34431.70973932716,76727.6657034792,123272.33429652044,199999.99999999965
124677.0,992,992,26,1.008857452096342,1.8045400515967713,541.69,146200.3232002018,34649.00369380553,66722.94117460356,133277.05882539653,200000.0000000001
124698.0,993,993,33,1.0099070955477598,1.805573044970116,559.31,121815.69736409679,34614.23910901112,71222.32350233471,128777.67649766507,199999.99999999977
124719.0,994,994,27,1.0109317969209364,1.8065405624002508,568.76,130019.87110855813,34676.66400786311,70102.88528799021,129897.11471200944,199999.99999999965
124740.0,990,990,22,1.0049490691111007,1.805923006985889,541.65,146049.88568336153,34632.69343293767,78352.83563736116,121647.16436263846,199999.99999999962
124761.0,992,992,28,1.0069875717792334,1.8066167746816815,543.75,115325.90792950314,34628.696283248864,73486.56014368565,126513.43985631395,199999.9999999996
124782.0,993,993,24,1.0102242227062035,1.8026923220168138,568.49,124891.98939291651,34593.033612213636,69730.63253008174,130269.36746991816,199999.99999999988
124803.0,988,988,25,1.0063363868956126,1.800776555168712,548.21,132577.75257649162,34476.04114530698,75379.46286416952,124620.53713583025,199999.99999999977
124824.0,996,996,15,1.0039455299479703,1.8010855679036022,573.76,113425.61917425736,34528.27803557553,70090.92244932777,129909.07755067217,199999.99999999994
124845.0,987,987,18,1.0107276703397934,1.7992689102047248,584.68,123947.07745233351,34751.953302343274,70222.11655026277,129777.88344973676,199999.99999999953
124866.0,986,986,8,1.0113640050256658,1.7987264744941212,584.19,118947.95786968782,34723.420129245555,72495.66817556781,127504.3318244319,199999.9999999997
124887.0,984,984,12,1.0121459279494618,1.7977301362421705,553.17,111001.48883208122,34797.909044101725,77785.57776403977,122214.42223596024,200000.0
124908.0,988,988,10,1.0154124658510897,1.797282526945336,577.62,130266.4417888023,34743.00298518984,68934.23406015412,131065.76593984569,199999.99999999983
124929.0,992,992,8,1.0143283947694632,1.7980800287030605,594.27,123801.05437497837,34723.222843581854,69651.90873092585,130348.09126907412,199999.99999999997
124950.0,994,994,19,1.011670492058902,1.7993853093589451,590.51,84268.00769113732,34476.287738160856,71110.98485413317,128889.01514586674,199999.9999999999
124971.0,990,990,13,1.0098077529090284,1.7985205094710255,573.38,101465.62979732097,34861.005851307265,75426.11572199137,124573.88427800844,199999.99999999983
124992.0,977,977,8,1.0116915046006085,1.7979569771871713,593.38,130638.92630217732,34846.8182213199,68020.58161628495,131979.41838371468,199999.99999999965
125013.0,982,982,8,1.0049367754099559,1.8006296374616186,592.3,130520.53796963413,34769.29119932038,70044.7021888319,129955.29781116782,199999.9999999997
125034.0,990,990,8,0.9949934671827713,1.8016684238598293,591.33,107837.4940840778,34784.50685341694,72879.41381214754,127120.58618785198,199999.99999999953
125055.0,987,987,9,0.9935329329478023,1.800273163270105,606.45,119069.23747012533,34750.95602962497,69004.41969076004,130995.58030923943,199999.99999999948
125076.0,987,987,13,0.9947527981840258,1.7996963757824984,566.01,105854.67204136105,34664.23965437984,81036.807487501,118963.19251249857,199999.9999999996
125097.0,990,990,16,0.9989846755951953,1.7966100916842982,526.95,97956.2691233393,34755.15234628258,79024.99222743977,120975.00777255984,199999.9999999996
125118.0,986,986,11,0.9994429364741728,1.7958219214917912,516.42,129042.2383669143,34815.66367546751,76286.06924436183,123713.930755638,199999.99999999983
125139.0,983,983,18,0.9971444081342957,1.7956279969232076,486.25,120731.75320796292,34772.63876337373,75374.2984867403,124625.70151325926,199999.99999999956
125160.0,991,991,20,0.9975358352519882,1.7950583305851422,452.85,136466.89846109008,34649.49764251564,76759.20827078602,123240.79172921335,199999.99999999936
125181.0,994,994,27,1.0071548908201524,1.7978730825157248,436.98,140131.4814454816,34761.597939692285,75702.80809951444,124297.1919004848,199999.99999999924
125202.0,999,999,35,1.0085591350661016,1.7999727547103452,490.29,132225.98493187295,34813.59232895484,64053.795251929114,135946.20474807025,199999.99999999936
125223.0,995,995,39,1.0135416563437614,1.8028263388498293,489.18,112437.97870719078,34718.6843349837,73730.60345848379,126269.39654151576,199999.99999999953
125244.0,995,995,30,1.0134664129824649,1.8018616980840998,505.5,100535.54357996098,34546.19171559785,72216.1691000702,127783.83089992953,199999.9999999997
125265.0,991,991,15,1.0112767875894333,1.7996064676141625,497.59,121146.77212060167,34453.85328293083,73140.58195699521,126859.41804300465,199999.99999999988
125286.0,985,985,18,1.0067620226528666,1.7998625603368128,490.72,115667.16558280514,34716.48631425447,73915.05521537176,126084.94478462814,199999.99999999988
125307.0,989,989,16,1.0043198231061445,1.799264034426907,497.55,128819.15316847166,34775.41060628561,70578.96562139894,129421.03437860066,199999.9999999996
125328.0,989,989,15,1.0084186762259133,1.7972909718598655,493.66,107761.5743047798,34770.2515058134,74536.15163353024,125463.84836646945,199999.9999999997
125349.0,984,984,12,1.010278401156826,1.7971428383842807,503.01,105586.73819189148,34629.51269035776,70935.92171055306,129064.07828944667,199999.9999999997
125370.0,987,987,11,1.0058206027591854,1.796382873477597,505.09,133357.5925231484,34687.135294720734,71770.8961490746,128229.10385092518,199999.99999999977
125391.0,986,986,19,1.0020917979859942,1.7956895480901032,492.07,133969.83460962254,34826.10256086678,74698.37526146483,125301.6247385351,199999.99999999994
125412.0,994,994,22,1.0056786260214512,1.796333536522119,490.78,150406.78771227473,34886.36124889491,74413.89608207456,125586.10391792536,199999.9999999999
125433.0,995,995,34,1.011414637596431,1.7996124207483422,499.07,143999.0266422203,34524.29686531625,72362.60418400826,127637.39581599172,200000.0
125454.0,998,998,41,1.014783278695563,1.8011266705987936,483.38,120258.72611932686,34651.22698090558,76884.11946424327,123115.88053575667,199999.99999999994
125475.0,994,994,35,1.0159060251551215,1.801405478856444,510.4,148132.74105693414,34764.48856657366,69948.02732127909,130051.97267872101,200000.00000000012
125496.0,994,994,36,1.0171484088135758,1.8043186703757519,503.93,126938.50249151967,34706.635747170054,75042.52711372124,124957.47288627875,200000.0
125517.0,993,993,37,1.0146328049450102,1.8030381184108362,529.08,120255.0862885235,34655.09146058864,67126.37635914802,132873.6236408519,199999.99999999994
125538.0,992,992,29,1.0186051207583375,1.8036095866992468,576.58,118368.94281165586,34563.52473090012,64611.41459305865,135388.58540694107,199999.9999999997
125559.0,990,990,23,1.0166137277239498,1.802159075435731,566.56,116116.43900273611,34834.99838566909,75048.5207045195,124951.4792954804,199999.99999999988
125580.0,985,985,17,1.0150085343201796,1.8020912781466911,554.92,123552.06934469826,34667.63438738371,74013.7657950956,125986.23420490407,199999.99999999968
125601.0,985,985,15,1.0171057265720918,1.803795932007202,541.41,120871.36161718567,34374.40775984456,75274.38068253525,124725.61931746417,199999.99999999942
125622.0,994,994,15,1.0167473863062861,1.8060806386834816,559.77,121651.99981356689,34591.42023287496,69999.58054831812,130000.41945168165,199999.99999999977
125643.0,992,992,24,1.0235609827696726,1.8067640333065262,517.99,124007.86731653384,34347.59353807786,81249.0083946347,118750.99160536494,199999.99999999965
125664.0,994,994,16,1.0253879862105995,1.8079664152721944,518.88,123121.45367728472,34584.321087609715,71301.50524227493,128698.49475772446,199999.9999999994
125685.0,992,992,24,1.0254957861659708,1.809430325358873,519.38,121458.33976674742,34538.10037740058,73353.71257375123,126646.28742624825,199999.99999999948
125706.0,989,989,19,1.0297125207001263,1.8111362377823754,520.77,110105.24196968561,34516.48136304315,72662.76164733966,127337.23835265983,199999.99999999948
125727.0,990,990,17,1.0280201823773039,1.8105273140956113,529.38,137651.2565935171,34569.96511229494,69522.3800415478,130477.61995845169,199999.99999999948
125748.0,990,990,17,1.0270207677146148,1.808603641562362,516.82,118169.52406104874,34514.184093737254,75506.3934858217,124493.606514178,199999.9999999997
125769.0,988,988,15,1.0323332994646983,1.8085308804137776,532.49,113073.83655070809,34438.56035196718,70101.06700208508,129898.9329979144,199999.99999999948
125790.0,988,988,15,1.0335334919549566,1.8074625679848864,553.89,108785.02197882884,34593.37692160816,69680.65073435186,130319.34926564754,199999.99999999942
125811.0,988,988,12,1.0365468596331449,1.8079630539708251,578.06,116975.44739890314,34649.93229175255,69002.87300318737,130997.12699681212,199999.99999999948
125832.0,990,990,14,1.0330668970070693,1.8098011545882822,542.62,91854.20131817569,34298.61667523197,77097.3137298529,122902.6862701468,199999.9999999997
125853.0,988,988,7,1.026090932143507,1.809658495892759,536.16,107007.33363029898,34578.53029097626,72571.70605044236,127428.29394955732,199999.99999999968
125874.0,984,984,15,1.0257461475736744,1.8123257514848026,556.21,105100.48954527815,34459.0177254469,68872.51814542554,131127.4818545742,199999.99999999974
125895.0,987,987,18,1.0311372268976307,1.8120073240696037,553.89,120058.58279121414,34585.13119922587,72059.58566675079,127940.41433324883,199999.99999999962
