Tick,Zentralbankzins,Realzins,Investition,Konsum,Staatsausgaben,Aktive Kerdite,Kredit Anfragen,Anzahl Unternehmen
527,0.02,-0.9600000000000006,0.0,0.0,0.0,0.0,20.0,10.0
528,0.02,-0.9700000000000006,-1.484744424034323E9,1.6378108595017788E9,8.46974347874862E7,0.0,20.0,10.0
529,0.02,-0.9600000000000006,-1.484744424034323E9,1.6378108595017788E9,9.982455801601139E7,0.0,20.0,10.0
530,0.02,-0.9500000000000006,-3.8332630278148394E9,4.2325612598788853E9,0.0,0.0,20.0,10.0
531,0.02,-0.9400000000000006,-3.793333204608435E8,4.192631436672481E8,2.2870491772082743E8,0.0,20.0,10.0
532,0.02,-0.9300000000000006,-1.0751380933251186E10,1.1907443399192175E10,5.671531842625663E8,0.0,20.0,10.0
533,0.02,-0.9200000000000006,-1.9493437563544468E10,2.161228947262539E10,0.0,0.0,20.0,10.0
534,0.02,-0.9100000000000006,-4.865024148955761E10,5.393831121668343E10,2.6652840862731056E9,0.0,20.0,10.0
535,0.02,-0.9000000000000006,0.0,0.0,2.6652840862731056E9,0.0,20.0,10.0
536,0.02,-0.8900000000000006,-2.1347731603365427E11,2.3746353131833453E11,0.0,0.0,20.0,10.0
537,0.02,-0.8800000000000006,-2.1347731603365427E11,2.3746353131833453E11,1.469140643277998E10,0.0,20.0,10.0
538,0.02,-0.8700000000000006,-5.112609438607436E10,5.7002656959186356E10,3.0730543593786343E10,0.0,20.0,10.0
539,0.02,-0.8600000000000005,-5.112609438607436E10,5.7002656959186356E10,3.566588166798693E10,0.0,20.0,10.0
540,0.02,-0.8500000000000005,-1.2126399767115566E12,1.3553035033835042E12,0.0,0.0,20.0,10.0
541,0.02,-0.8400000000000005,0.0,0.0,1.3075754190517175E11,0.0,20.0,10.0
542,0.02,-0.8300000000000005,0.0,0.0,1.5712826491753366E11,0.0,20.0,10.0
543,0.02,-0.8200000000000005,-5.439926475262997E12,6.095339303607936E12,0.0,0.0,20.0,10.0
544,0.02,-0.8100000000000005,-1.8973586607014504E13,2.1316004706645926E13,5.574618587863859E11,0.0,20.0,10.0
545,0.02,-0.8000000000000005,-1.7838779481164358E12,2.0068626916309902E12,0.0,0.0,20.0,10.0
546,0.02,-0.7900000000000005,-1.7838779481164358E12,2.0068626916309902E12,1.2312278946282E12,0.0,20.0,10.0
547,0.02,-0.7800000000000005,-4.225574134363985E13,4.767314408000392E13,2.28028096003342E12,0.0,20.0,10.0
548,0.02,-0.7700000000000005,-7.114476595304273E13,8.02658897931764E13,4.409749068889854E12,0.0,20.0,10.0
549,0.02,-0.7600000000000005,-3.0199830185334675E14,3.417349205182607E14,1.7688541578817387E13,0.0,20.0,10.0
550,0.02,-0.7500000000000004,-3.0199830185334675E14,3.417349205182607E14,2.0691160366303535E13,0.0,20.0,10.0
551,0.02,-0.7400000000000004,-6.207348109891062E14,7.034994524543204E14,0.0,0.0,20.0,10.0
552,0.02,-0.7300000000000004,-1.1031737093628491E15,1.254293395576938E15,0.0,0.0,20.0,10.0
553,0.02,-0.7200000000000004,-1.9294860770368605E15,2.1974702544030905E15,6.321805218620538E13,0.0,20.0,10.0
554,0.02,-0.7100000000000004,-3.8432129961140195E15,4.384510601200501E15,0.0,0.0,20.0,10.0
555,0.02,-0.7000000000000004,-3.8432129961140195E15,4.384510601200501E15,0.0,0.0,20.0,10.0
556,0.02,-0.6900000000000004,-6.917315822015142E15,7.919825361437626E15,4.111642082776875E14,0.0,20.0,10.0
557,0.02,-0.6800000000000004,-1.134813214846418E16,1.299278898157493E16,6.94105156305828E14,0.0,20.0,10.0
558,0.02,-0.6700000000000004,-3.30967920036025E16,3.803661170563272E16,1.9678294757012042E15,0.0,20.0,10.0
559,0.02,-0.6600000000000004,-5.5027735400587024E16,6.3365271067342632E16,0.0,0.0,20.0,10.0
560,0.02,-0.6500000000000004,-9.2537869418891616E16,1.06774464714105728E17,3.3623658762334025E15,0.0,20.0,10.0
561,0.02,-0.6400000000000003,-9.2537869418891616E16,1.06774464714105728E17,0.0,0.0,20.0,10.0
562,0.02,-0.6300000000000003,-1.67886258750179392E17,1.94534871250207808E17,0.0,0.0,20.0,10.0
563,0.02,-0.6200000000000003,-3.2832861051605517E17,3.8128483801864467E17,0.0,0.0,20.0,10.0
564,0.02,-0.6300000000000003,-4.7707893636691277E17,5.5280575166324813E17,1.8931703824083828E16,0.0,20.0,10.0
565,0.02,-0.6200000000000003,-4.7707893636691277E17,5.5280575166324813E17,0.0,0.0,20.0,10.0
566,0.02,-0.6100000000000003,-9.6570801712038234E17,1.1214673747204439E18,0.0,0.0,20.0,10.0
567,0.02,-0.6000000000000003,-1.19688490581074074E18,1.39636572344586394E18,4.901662265057944E16,0.0,20.0,10.0
568,0.02,-0.5900000000000003,-1.87277611998859802E18,2.19019580134259712E18,0.0,0.0,20.0,10.0
569,0.02,-0.5800000000000003,-2.9588623952752901E18,3.4690110841158564E18,1.2753717221014176E17,0.0,20.0,10.0
570,0.02,-0.5700000000000003,-2.9588623952752901E18,3.4690110841158564E18,0.0,0.0,20.0,10.0
571,0.02,-0.5600000000000003,-6.0719761639320586E18,7.1372351400604877E18,0.0,0.0,20.0,10.0
572,0.02,-0.5500000000000003,0.0,0.0,3.2340292568311354E17,0.0,20.0,10.0
573,0.02,-0.5400000000000003,-9.40822122628095E18,1.1150484416332976E19,0.0,0.0,20.0,10.0
574,0.02,-0.5300000000000002,-1.2388817118174106E19,1.472632978198054E19,0.0,0.0,20.0,10.0
575,0.02,-0.5200000000000002,-1.6376950083008057E19,1.9466940664707686E19,0.0,0.0,20.0,10.0
576,0.02,-0.5100000000000002,-2.22093296323680922E18,2.6564100148518697E18,1.7115231168835113E18,0.0,20.0,10.0
577,0.02,-0.5000000000000002,-2.22093296323680922E18,2.6564100148518697E18,1.7115231168835113E18,0.0,20.0,10.0
578,0.02,-0.4900000000000002,-4.557767366005571E19,5.487923971312831E19,2.3253915132681472E18,0.0,20.0,10.0
579,0.02,-0.4800000000000002,-4.557767366005571E19,5.487923971312831E19,7.3342120738901427E17,0.0,20.0,10.0
580,0.02,-0.4700000000000002,-8.05047956435567E19,9.76334755677177E19,4.7762441223801242E18,0.0,20.0,10.0
581,0.02,-0.4600000000000002,-9.117222137063771E19,1.105705663431138E20,0.0,0.0,20.0,10.0
582,0.02,-0.4500000000000002,-1.1053365629634664E19,1.3509669102886812E19,0.0,0.0,20.0,10.0
583,0.02,-0.44000000000000017,-1.1053365629634664E19,1.3509669102886812E19,8.5378672087955036E18,0.0,20.0,10.0
584,0.02,-0.43000000000000016,-1.8820810163329126E20,2.3197742759452174E20,0.0,0.0,20.0,10.0
585,0.02,-0.42000000000000015,-1.9022882674260283E20,2.3552140453846057E20,1.3061741775936924E19,0.0,20.0,10.0
586,0.02,-0.41000000000000014,-2.6040387069357467E20,3.224047922872829E20,1.8364064708003975E19,0.0,20.0,10.0
587,0.02,-0.40000000000000013,-3.0117066121126524E20,3.746269200432812E20,1.8364064708003975E19,0.0,20.0,10.0
588,0.02,-0.3900000000000001,-3.688026343471457E20,4.6336741238487535E20,0.0,0.0,20.0,10.0
589,0.02,-0.3800000000000001,-3.688026343471457E20,4.6336741238487535E20,3.197319573467415E19,0.0,20.0,10.0
590,0.02,-0.3700000000000001,0.0,0.0,0.0,0.0,20.0,10.0
591,0.02,-0.3800000000000001,0.0,0.0,0.0,0.0,20.0,10.0
592,0.02,-0.3900000000000001,-6.824569449004255E20,8.574459051313041E20,0.0,0.0,20.0,10.0
593,0.02,-0.40000000000000013,0.0,0.0,8.3460953239387259E18,0.0,20.0,10.0
594,0.02,-0.3900000000000001,-8.646986625523346E20,1.0808733281904183E21,4.864108013144912E19,0.0,20.0,10.0
595,0.02,-0.3800000000000001,-7.393444179980267E19,9.339087385238231E19,0.0,0.0,20.0,10.0
596,0.02,-0.3700000000000001,-9.199133570382358E20,1.1685385886701912E21,6.162143948146724E19,0.0,20.0,10.0
597,0.02,-0.3600000000000001,-9.199133570382358E20,1.1685385886701912E21,7.818245545268643E19,0.0,20.0,10.0
598,0.02,-0.3500000000000001,-1.2153324419061886E21,1.55292478688013E21,0.0,0.0,20.0,10.0
599,0.02,-0.3400000000000001,-1.0610329866246078E20,1.3731015121024338E20,0.0,0.0,20.0,10.0
600,0.02,-0.33000000000000007,-1.0610329866246078E20,1.3731015121024338E20,0.0,0.0,20.0,10.0
601,0.02,-0.32000000000000006,-1.5815239422174309E21,2.060773621677259E21,0.0,0.0,20.0,10.0
602,0.02,-0.31000000000000005,-1.4630781993490543E21,1.935038908816491E21,0.0,0.0,20.0,10.0
603,0.02,-0.30000000000000004,-1.4630781993490543E21,1.935038908816491E21,0.0,0.0,20.0,10.0
604,0.02,-0.29000000000000004,-1.284439403090258E21,1.7273495420868984E21,9.589153645244305E19,0.0,20.0,10.0
605,0.02,-0.28,0.0,0.0,9.589153645244305E19,0.0,20.0,10.0
606,0.02,-0.27,0.0,0.0,0.0,0.0,20.0,10.0
607,0.02,-0.28,-1.602103210288589E21,2.1742829282488E21,0.0,0.0,20.0,10.0
608,0.02,-0.27,0.0,0.0,1.0743796000693097E20,0.0,20.0,10.0
609,0.02,-0.28,0.0,0.0,0.0,0.0,20.0,10.0
610,0.02,-0.27,-1.4876094327271103E21,2.0385758892927075E21,1.955985813377507E19,0.0,20.0,10.0
611,0.02,-0.26,-9.423272781309244E20,1.3047608466428183E21,0.0,0.0,20.0,10.0
612,0.02,-0.25,-1.1016825026174856E20,1.54235550366448E20,9.277762865632897E19,0.0,20.0,10.0
613,0.02,-0.24,-1.0995893388663342E21,1.5394250744128678E21,0.0,0.0,20.0,10.0
614,0.02,-0.22999999999999998,-7.991967735076827E20,1.1466736315545013E21,7.58733211230413E19,0.0,20.0,10.0
615,0.02,-0.21999999999999997,0.0,0.0,0.0,0.0,20.0,10.0
616,0.02,-0.20999999999999996,-5.237985423248351E20,7.732264196223756E20,6.235696932438514E19,0.0,20.0,10.0
617,0.02,-0.19999999999999996,-4.98855754595081E19,7.482836318926216E19,0.0,0.0,20.0,10.0
618,0.02,-0.18999999999999995,-4.98855754595081E19,7.482836318926216E19,5.08049780266873E19,0.0,20.0,10.0
619,0.02,-0.17999999999999994,-3.6579584179214844E20,5.6901575389889764E20,0.0,0.0,20.0,10.0
620,0.02,-0.16999999999999993,-3.2910818169778274E20,5.119460604187731E20,0.0,0.0,20.0,10.0
621,0.02,-0.15999999999999992,-2.2575529273225547E20,3.668523506899152E20,0.0,0.0,20.0,10.0
622,0.02,-0.1499999999999999,-1.9526564514353745E20,3.173066733582485E20,1.5559334613840982E19,0.0,20.0,10.0
623,0.02,-0.1399999999999999,0.0,0.0,0.0,0.0,20.0,10.0
624,0.02,-0.1299999999999999,0.0,0.0,2.5165555252384753E18,0.0,20.0,10.0
625,0.02,-0.1399999999999999,-8.326253617839605E19,1.4273577630582183E20,0.0,0.0,20.0,10.0
626,0.02,-0.1299999999999999,-3.808841162478137E19,6.7387189797690155E19,0.0,0.0,20.0,10.0
627,0.02,-0.1199999999999999,-2.2250392461933265E19,4.079238618021099E19,0.0,0.0,20.0,10.0
628,0.02,-0.1099999999999999,-9.1796216755809556E18,1.7524732289745471E19,1.81203482160812954E18,0.0,20.0,10.0
629,0.02,-0.09999999999999991,-9.1796216755809556E18,1.7524732289745471E19,1.81203482160812954E18,0.0,20.0,10.0
630,0.02,-0.08999999999999991,-5.7152250772813619E18,1.143045015456273E19,0.0,0.0,20.0,10.0
631,0.02,-0.07999999999999992,-1.76575841306111718E18,3.9729564293875159E18,0.0,0.0,20.0,10.0
632,0.02,-0.06999999999999992,-1.76575841306111718E18,3.9729564293875159E18,0.0,0.0,20.0,10.0
633,0.02,-0.07999999999999992,0.0,0.0,0.0,0.0,20.0,10.0
634,0.02,-0.06999999999999992,-9.1605693309953344E17,2.06112809947395174E18,1.4958286712152976E17,0.0,20.0,10.0
635,0.02,-0.05999999999999992,-4.7190112749862688E17,1.25840300666300595E18,0.0,0.0,20.0,10.0
636,0.02,-0.04999999999999992,-1.37568645217938528E17,4.1270593565381606E17,0.0,0.0,20.0,10.0
637,0.02,-0.03999999999999992,-1.37568645217938528E17,4.1270593565381606E17,4.0601534047614696E16,0.0,20.0,10.0
638,0.02,-0.029999999999999916,0.0,0.0,0.0,0.0,20.0,10.0
639,0.02,-0.03999999999999992,0.0,0.0,1.321412584728154E16,0.0,20.0,10.0
640,0.02,-0.029999999999999916,0.0,0.0,0.0,0.0,20.0,10.0
641,0.02,-0.03999999999999992,0.0,0.0,0.0,0.0,20.0,10.0
642,0.02,-0.029999999999999916,-8.7386005921354E15,3.0585102072473944E16,0.0,0.0,20.0,10.0
643,0.02,-0.019999999999999914,-3.608269258797697E13,2.1649615552786266E14,0.0,0.0,20.0,10.0
644,0.02,-0.009999999999999913,-3.608269258797697E13,2.1649615552786266E14,0.0,0.0,20.0,10.0
645,0.02,8.673617379884035E-17,-3.568996486430232E14,3.9258961350732845E15,0.0,0.0,20.0,10.0
646,0.02,0.010000000000000087,0.0,0.0,7.479001800372134E13,0.0,20.0,10.0
647,0.02,0.020000000000000087,9.248222231915644E13,3.699288892766239E14,3.1898388091686754E13,0.0,20.0,10.0
648,0.02,0.03000000000000009,4.210587228102663E13,9.824703532239506E13,0.0,0.0,20.0,10.0
649,0.02,0.04000000000000009,2.1179069080864633E13,3.176860362129683E13,1.3236918175540365E13,0.0,20.0,10.0
650,0.02,0.05000000000000009,2.1179069080864633E13,3.176860362129683E13,0.0,0.0,20.0,10.0
651,0.02,0.060000000000000095,0.0,0.0,1.1020398936026233E12,0.0,20.0,10.0
652,0.02,0.07000000000000009,3.0939132878573325E12,1.3259628376531375E12,2.0732667200682037E11,0.0,20.0,10.0
653,0.02,0.08000000000000008,3.0939132878573325E12,1.3259628376531375E12,0.0,0.0,20.0,10.0
654,0.02,0.09000000000000008,6.6344535042182526E10,1.6586133760545626E10,0.0,0.0,20.0,10.0
655,0.02,0.10000000000000007,2.7476005338960533E10,6.86900133474013E9,3.046991608662475E10,0.0,20.0,10.0
656,0.02,0.11000000000000007,1.608718904351409E10,4.021797260878522E9,1.980254967435679E9,0.0,20.0,10.0
657,0.02,0.12000000000000006,2.836012134352359E9,7.090030335880895E8,0.0,0.0,20.0,10.0
658,0.02,0.13000000000000006,2.836012134352359E9,7.090030335880895E8,0.0,0.0,20.0,10.0
659,0.02,0.14000000000000007,2.2023305447729418E8,5.505826361932353E7,1.552636364260043E8,0.0,20.0,10.0
660,0.02,0.15000000000000008,5.46528000219535E8,1.366320000548837E8,0.0,0.0,20.0,10.0
661,0.02,0.1600000000000001,4.064344720459528E7,1.0160861801148817E7,1.2701077251436025E7,0.0,20.0,10.0
662,0.02,0.1700000000000001,1.53407439455409E7,3835185.9863852244,701662.6791763746,0.0,20.0,10.0
663,0.02,0.1800000000000001,2771272.5946943895,692818.1486735973,0.0,0.0,20.0,10.0
664,0.02,0.1900000000000001,0.0,0.0,0.0,0.0,20.0,10.0
665,0.02,0.1800000000000001,0.0,0.0,65599.96936266469,0.0,20.0,10.0
666,0.02,0.1700000000000001,284433.536388919,71108.38409722972,0.0,0.0,20.0,10.0
667,0.02,0.1600000000000001,22103.280877443816,5525.820219360952,0.0,0.0,20.0,10.0
668,0.02,0.15000000000000008,5292.518220232381,1323.1295550580949,1653.9119438226192,0.0,20.0,10.0
669,0.02,0.14000000000000007,2297.510299850165,574.3775749625412,0.0,0.0,20.0,10.0
670,0.02,0.13000000000000006,98.06459697797618,24.51614924449403,0.0,0.0,20.0,10.0
671,0.02,0.12000000000000006,98.06459697797618,24.51614924449403,0.0,0.0,20.0,10.0
672,0.02,0.11000000000000007,26.1506423312119,6.537660582802973,8.172075728503717,0.0,20.0,10.0
673,0.02,0.10000000000000007,26.1506423312119,6.537660582802973,0.3173104050411153,0.0,20.0,10.0
674,0.02,0.09000000000000008,0.7339790980355441,0.18349477450888596,0.0,0.0,20.0,10.0
675,0.02,0.08000000000000008,0.7339790980355441,0.18349477450888596,0.0,0.0,20.0,10.0
676,0.02,0.07000000000000009,0.03731559723551258,0.015992398815219615,0.0,0.0,20.0,10.0
677,0.02,0.06000000000000009,0.03731559723551258,0.015992398815219615,0.0,0.0,20.0,10.0
678,0.02,0.050000000000000086,0.0,0.0,0.003426922728670816,0.0,20.0,10.0
679,0.02,0.040000000000000084,0.0027635019891500004,0.004145252983724986,1.9033474163143152E-4,0.0,20.0,10.0
680,0.02,0.030000000000000082,2.5553956107160253E-4,5.962589758337367E-4,4.032843758577663E-4,0.0,20.0,10.0
681,0.02,0.02000000000000008,2.5553956107160253E-4,5.962589758337367E-4,0.0,0.0,20.0,10.0
682,0.02,0.01000000000000008,1.6131375034310775E-5,1.4518237530879575E-4,9.376523471034728E-5,0.0,20.0,10.0
683,0.02,7.979727989493313E-17,1.2536087619363645E-19,1.6198916053407176E-4,3.112076666248325E-5,0.0,20.0,10.0
684,0.02,-0.00999999999999992,1.2536087619363645E-19,1.6198916053407176E-4,1.329729699845936E-5,0.0,20.0,10.0
685,0.02,-0.01999999999999992,-7.289489424307735E-6,4.3736936545846534E-5,7.782132080538761E-6,0.0,20.0,10.0
686,0.02,-0.029999999999999923,-3.908317346503457E-6,1.6936041834848352E-5,2.4787179140323482E-6,0.0,20.0,10.0
687,0.02,-0.039999999999999925,-1.8757191779885799E-6,6.565017122960038E-6,0.0,0.0,20.0,10.0
688,0.02,-0.049999999999999926,-7.302084800550413E-7,2.1906254401651263E-6,0.0,0.0,20.0,10.0
689,0.02,-0.05999999999999993,-7.302084800550413E-7,2.1906254401651263E-6,7.411282632827629E-7,0.0,20.0,10.0
690,0.02,-0.06999999999999992,-2.5491510297920624E-6,6.190795358066441E-6,0.0,0.0,20.0,10.0
691,0.02,-0.07999999999999992,-1.0377787530301166E-6,2.335002194317764E-6,4.897641998190245E-7,0.0,20.0,10.0
692,0.02,-0.08999999999999991,-1.0377787530301166E-6,2.335002194317764E-6,0.0,0.0,20.0,10.0
693,0.02,-0.09999999999999991,-7.719651341244538E-7,1.6297041720405144E-6,1.1995558666530862E-7,0.0,20.0,10.0
694,0.02,-0.1099999999999999,-4.79822346661234E-7,9.596446933224687E-7,6.757580835554629E-8,0.0,20.0,10.0
695,0.02,-0.1199999999999999,-3.785871823961505E-8,6.940765010596095E-8,0.0,0.0,20.0,10.0
696,0.02,-0.1299999999999999,-3.785871823961505E-8,6.940765010596095E-8,0.0,0.0,20.0,10.0
697,0.02,-0.1399999999999999,0.0,0.0,0.0,0.0,20.0,10.0
698,0.02,-0.1499999999999999,0.0,0.0,0.0,0.0,20.0,10.0
699,0.02,-0.15999999999999992,-1.839895195630911E-7,3.0664919927181855E-7,1.980012681828005E-8,0.0,20.0,10.0
700,0.02,-0.16999999999999993,-1.7425830728049668E-7,2.76763193916083E-7,3.846082158788533E-9,0.0,20.0,10.0
701,0.02,-0.17999999999999994,-1.0563074299924714E-7,1.6431448910994E-7,1.0587897364231892E-8,0.0,20.0,10.0
702,0.02,-0.18999999999999995,-1.0563074299924714E-7,1.6431448910994E-7,0.0,0.0,20.0,10.0
703,0.02,-0.19999999999999996,-9.317349680524063E-8,1.3976024520786095E-7,0.0,0.0,20.0,10.0
704,0.02,-0.20999999999999996,-9.97615641879415E-8,1.472670709441041E-7,1.6256297648113095E-9,0.0,20.0,10.0
705,0.02,-0.21999999999999997,-6.397263172136262E-8,9.443578968391628E-8,0.0,0.0,20.0,10.0
706,0.02,-0.22999999999999998,-6.323652533254757E-8,9.073066678148129E-8,0.0,0.0,20.0,10.0
707,0.02,-0.24,-5.081670091596888E-8,7.199032629762258E-8,5.2934063454134244E-9,0.0,20.0,10.0
708,0.02,-0.25,-5.081670091596888E-8,7.199032629762258E-8,0.0,0.0,20.0,10.0
709,0.02,-0.26,-6.764580960460209E-8,9.36634286832952E-8,8.336928789568993E-10,0.0,20.0,10.0
710,0.02,-0.27,-4.595197707760329E-8,6.297122784708598E-8,0.0,0.0,20.0,10.0
711,0.02,-0.28,-5.842056299361227E-8,7.928504977704523E-8,0.0,0.0,20.0,10.0
712,0.02,-0.29000000000000004,0.0,0.0,0.0,0.0,20.0,10.0
713,0.02,-0.30000000000000004,0.0,0.0,7.890660569194659E-10,0.0,20.0,10.0
714,0.02,-0.31000000000000005,-6.562228422658188E-8,8.749637896877585E-8,7.890660569194659E-10,0.0,20.0,10.0
715,0.02,-0.32000000000000006,-5.511059286546769E-8,7.233265313592634E-8,4.2266084619227155E-9,0.0,20.0,10.0
716,0.02,-0.33000000000000007,0.0,0.0,3.962398094765822E-9,0.0,20.0,10.0
717,0.02,-0.3400000000000001,-7.735550104602061E-8,1.0010711900073257E-7,0.0,0.0,20.0,10.0
718,0.02,-0.3500000000000001,-7.735550104602061E-8,1.0010711900073257E-7,6.384345425252486E-9,0.0,20.0,10.0
719,0.02,-0.3600000000000001,-9.193457412363584E-8,1.174719558246458E-7,0.0,0.0,20.0,10.0
720,0.02,-0.3700000000000001,0.0,0.0,7.318701792066284E-9,0.0,20.0,10.0
721,0.02,-0.3800000000000001,-1.3084379205054766E-7,1.6527636890595493E-7,0.0,0.0,20.0,10.0
722,0.02,-0.3900000000000001,-1.3084379205054766E-7,1.6527636890595493E-7,0.0,0.0,20.0,10.0
723,0.02,-0.40000000000000013,-1.4094880566668251E-7,1.7708952506839598E-7,0.0,0.0,20.0,10.0
724,0.02,-0.41000000000000014,-1.8061063163196354E-7,2.2466200520073513E-7,1.019540684928858E-8,0.0,20.0,10.0
725,0.02,-0.42000000000000015,-2.3725575991837535E-7,2.9374522656560756E-7,1.4122366661808052E-8,0.0,20.0,10.0
726,0.02,-0.43000000000000016,-2.3725575991837535E-7,2.9374522656560756E-7,1.5682552212597906E-8,0.0,20.0,10.0
727,0.02,-0.44000000000000017,-3.501254933497058E-7,4.296994691110026E-7,1.8714061257681975E-8,0.0,20.0,10.0
728,0.02,-0.4500000000000002,-3.368531026382757E-8,4.117093476690036E-8,2.8242090183054386E-8,0.0,20.0,10.0
729,0.02,-0.4600000000000002,-3.368531026382757E-8,4.117093476690036E-8,2.8242090183054386E-8,0.0,20.0,10.0
730,0.02,-0.4700000000000002,-8.98417092441721E-7,1.0895696653016616E-6,8.370529432033808E-9,0.0,20.0,10.0
731,0.02,-0.4800000000000002,-8.98417092441721E-7,1.0895696653016616E-6,0.0,0.0,20.0,10.0
732,0.02,-0.4900000000000002,-1.0481860076623258E-7,1.2621015194301473E-7,0.0,0.0,20.0,10.0
733,0.02,-0.5000000000000002,-1.953367586287999E-6,2.344041103545599E-6,2.0131054433028578E-8,0.0,20.0,10.0
734,0.02,-0.5100000000000002,-4.1067351043378327E-8,4.9119772816589755E-8,0.0,0.0,20.0,10.0
735,0.02,-0.5200000000000002,-4.1067351043378327E-8,4.9119772816589755E-8,1.1489489540135236E-7,0.0,20.0,10.0
736,0.02,-0.5300000000000002,-2.8411471067269967E-6,3.3772125985622793E-6,1.6626064817686366E-7,0.0,20.0,10.0
737,0.02,-0.5400000000000003,-4.2398283662733335E-6,5.024981767435062E-6,2.486314652062483E-7,0.0,20.0,10.0
738,0.02,-0.5500000000000003,-5.469892234537465E-6,6.4644180953624585E-6,0.0,0.0,20.0,10.0
739,0.02,-0.5600000000000003,-9.33864421807761E-6,1.1006259257020038E-5,0.0,0.0,20.0,10.0
740,0.02,-0.5700000000000003,-1.4785064048078811E-5,1.7378934933706668E-5,9.395955661670787E-7,0.0,20.0,10.0
741,0.02,-0.5800000000000003,-2.1422778908609404E-5,2.5181161173277722E-5,1.277648917366793E-6,0.0,20.0,10.0
742,0.02,-0.5900000000000003,-3.1821316596417233E-5,3.7307750492351235E-5,0.0,0.0,20.0,10.0
743,0.02,-0.6000000000000003,-5.3452966506645187E-5,6.23617942577527E-5,0.0,0.0,20.0,10.0
744,0.02,-0.6100000000000003,-9.914682592542368E-5,1.154004039459849E-4,4.063394505140312E-6,0.0,20.0,10.0
745,0.02,-0.6200000000000003,-9.914682592542368E-5,1.154004039459849E-4,5.804091561070336E-6,0.0,20.0,10.0
746,0.02,-0.6300000000000003,-1.711291722258234E-4,1.9829253289658903E-4,0.0,0.0,20.0,10.0
747,0.02,-0.6400000000000003,0.0,0.0,1.2025235791574565E-5,0.0,20.0,10.0
748,0.02,-0.6500000000000004,-3.3863063989074003E-4,3.91541677373668E-4,0.0,0.0,20.0,10.0
749,0.02,-0.6600000000000004,-4.6732663150232277E-4,5.39223036348834E-4,1.797410121162779E-5,0.0,20.0,10.0
750,0.02,-0.6700000000000004,-8.216518434382206E-4,9.442864469364623E-4,2.8861240753397673E-5,0.0,20.0,10.0
751,0.02,-0.6800000000000004,-8.216518434382206E-4,9.442864469364623E-4,5.032407995611646E-5,0.0,20.0,10.0
752,0.02,-0.6900000000000004,-0.0016907224154004473,0.001935754649516454,0.0,0.0,20.0,10.0
753,0.02,-0.7000000000000004,-0.0025181326215372706,0.002877865853185452,8.993330791204533E-5,0.0,20.0,10.0
754,0.02,-0.7100000000000004,-0.0050694606595989644,0.005783469203204452,3.0637396167787115E-4,0.0,20.0,10.0
755,0.02,-0.7200000000000004,-0.010489497944024711,0.011946372658472587,3.64218678611969E-4,0.0,20.0,10.0
756,0.02,-0.7300000000000004,-0.010489497944024711,0.011946372658472587,0.0,0.0,20.0,10.0
757,0.02,-0.7400000000000004,-0.034593409432636786,0.03926819449110122,0.0,0.0,20.0,10.0
758,0.02,-0.7500000000000004,-0.034593409432636786,0.03926819449110122,0.0,0.0,20.0,10.0
759,0.02,-0.7600000000000005,-0.061471775764317574,0.06956016731225409,0.00387723594208142,0.0,20.0,10.0
760,0.02,-0.7700000000000005,-0.061471775764317574,0.06956016731225409,0.0,0.0,20.0,10.0
761,0.02,-0.7800000000000005,0.0,0.0,0.0,0.0,20.0,10.0
762,0.02,-0.7900000000000005,-0.3150868443515453,0.35497125502895605,0.009971102669352692,0.0,20.0,10.0
763,0.02,-0.8000000000000005,-0.3150868443515453,0.35497125502895605,0.0,0.0,20.0,10.0
764,0.02,-0.8100000000000005,-0.03190752854192864,0.03589596960966972,0.003175576024971862,0.0,20.0,10.0
765,0.02,-0.8200000000000005,-1.4280023910592967,1.6021490241153082,0.043219100661505735,0.0,20.0,10.0
766,0.02,-0.8300000000000005,0.0,0.0,0.0,0.0,20.0,10.0
767,0.02,-0.8400000000000005,0.0,0.0,0.07907923813746817,0.0,20.0,10.0
768,0.02,-0.8500000000000005,-3.0679848197834843,3.433221107852947,0.1863537875390493,0.0,20.0,10.0
769,0.02,-0.8600000000000005,-8.082293788582609,9.022095391906166,0.029961234537935387,0.0,20.0,10.0
770,0.02,-0.8700000000000006,-14.170877086095393,15.799713532773026,0.8091135293105458,0.0,20.0,10.0
771,0.02,-0.8800000000000006,-63.090420428814156,70.25978638663396,0.0,0.0,20.0,10.0
772,0.02,-0.8900000000000006,-63.090420428814156,70.25978638663396,3.602827638947783,0.0,20.0,10.0
773,0.02,-0.9000000000000006,-134.3533552325662,149.4492378429669,0.0,0.0,20.0,10.0
774,0.02,-0.9100000000000006,-325.56155065426196,361.33754523165334,0.0,0.0,20.0,10.0
775,0.02,-0.9200000000000006,-661.45383535996,733.3509913773469,0.0,0.0,20.0,10.0
776,0.02,-0.9300000000000006,-1544.547478700117,1710.6278527538927,39.7226646130093,0.0,20.0,10.0
777,0.02,-0.9400000000000006,-3210.1108207504767,3551.6119718941445,0.0,0.0,20.0,10.0
778,0.02,-0.9500000000000006,-475.37221911591985,525.4114000754903,244.5426605576767,0.0,20.0,10.0
779,0.02,-0.9600000000000006,0.0,0.0,548.2350390153692,0.0,20.0,10.0
780,0.02,-0.9700000000000006,-21271.519513796342,23464.459669857817,0.0,0.0,20.0,10.0
